id,video_id,topic,text,clean_text,created_at,source,source_item_id,like_count,reply_count,manual_label,predicted_label,sentiment_score_raw,is_relevant
1186,#NAME?,arsenal,Đội chủ nhà xứng đáng có điểm,đội chủ nhà xứng đáng có điểm,2026-05-20T03:35:04Z,YouTube,#NAME?,0,0,2,,,0
1187,#NAME?,arsenal,Haland dành vua phá lưới ah mn,haland dành vua phá lưới ah mọi người,2026-05-20T03:34:32Z,YouTube,#NAME?,0,0,2,,,0
1188,#NAME?,arsenal,Arsenal vô địch rồi.chờ đợi hơn 20 năm,arsenal vô địch rồi.chờ đợi hơn 20 năm,2026-05-20T03:34:06Z,YouTube,#NAME?,0,0,0,,,1
1189,#NAME?,arsenal,"Bernado nói trong thời của t chưa từng thấy ars vô địch, giờ thì banh mắt ra mà nhìn ars nâng cúp nhé 😂","bernado nói trong thời của t chưa từng thấy arsenal vô địch, giờ thì banh mắt ra mà nhìn arsenal nâng cúp nhé haha",2026-05-20T03:29:38Z,YouTube,#NAME?,0,0,0,,,1
1190,#NAME?,arsenal,Chúc mừng arsenal,chúc mừng arsenal,2026-05-20T03:29:23Z,YouTube,#NAME?,0,0,0,,,1
1191,#NAME?,arsenal,*đỏ zé!!!😂😂😂*,*đỏ zé!!! haha haha haha *,2026-05-20T03:29:10Z,YouTube,#NAME?,0,0,2,,,0
1192,#NAME?,arsenal,Ngư ông đắc lợi!,ngư ông đắc lợi!,2026-05-20T03:28:01Z,YouTube,#NAME?,0,0,2,,,0
1193,#NAME?,arsenal,Chính thức về nhì chúc mừng pháo thủ .,chính thức về nhì chúc mừng arsenal arsenal pháo thủ .,2026-05-20T03:27:56Z,YouTube,#NAME?,0,0,0,,,1
1194,#NAME?,arsenal,Tôi ghét asr nhưng chúc mừng các b,tôi ghét asr nhưng chúc mừng các b,2026-05-20T03:23:54Z,YouTube,#NAME?,0,0,0,,,1
1195,#NAME?,arsenal,Bởi vậy mới nói Bountmunth là đội bóng khó chịu với những ông lớn lắm toàn giữ hòa nhiều nhất giải năm nay 😂😂😂,bởi vậy mới nói bountmunth là đội bóng khó chịu với những ông lớn lắm toàn giữ hòa nhiều nhất giải năm nay haha haha haha,2026-05-20T03:23:48Z,YouTube,#NAME?,0,0,2,,,0
1196,#NAME?,arsenal,Việc gì đến rồi sẽ đến thôi. Chúc mừng pháo thủ,việc gì đến rồi sẽ đến thôi. chúc mừng arsenal arsenal pháo thủ,2026-05-20T03:23:08Z,YouTube,#NAME?,0,0,0,,,1
1197,#NAME?,arsenal,MC thắng Liverpoor 1 phát gáy khủng khiếp từ đó Mc xuống cấp nhanh luôn,manchester city thắng liverpoor 1 phát gáy khủng khiếp từ đó manchester city xuống cấp nhanh luôn,2026-05-20T03:22:24Z,YouTube,#NAME?,0,0,2,,,0
1198,#NAME?,arsenal,Tiếc cho Bon mợt đáng nhẽ phải thắng rồi,tiếc cho bon mợt đáng nhẽ phải thắng rồi,2026-05-20T03:21:58Z,YouTube,#NAME?,0,0,2,,,0
1199,#NAME?,arsenal,"Tiếc cho boumer, nếu thắng thì có khả năng tham dự cúp C1","tiếc cho boumer, nếu thắng thì có khả năng tham dự cúp uefa champions league",2026-05-20T03:21:33Z,YouTube,#NAME?,0,0,2,,,0
1200,#NAME?,arsenal,"Chúc mừng Arsenal đã giành chức vô địch Premier League sau 22 năm chờ đợi, từ một fan United 🔴🎉","chúc mừng arsenal đã giành chức vô địch premier league sau 22 năm chờ đợi, từ một fan united 🔴 chúc mừng",2026-05-20T03:20:23Z,YouTube,#NAME?,1,0,0,,,1
1201,#NAME?,arsenal,ngon,ngon,2026-05-20T03:17:51Z,YouTube,#NAME?,0,0,2,,,0
1202,#NAME?,arsenal,Đáng lẽ thua 0.3 chứ ko phải 1 1 đâu kkkk. Liu liu 😊,đáng lẽ thua 0.3 chứ không phải 1 1 đâu haha không. liu liu 😊,2026-05-20T03:17:35Z,YouTube,#NAME?,0,0,2,,,0
1203,#NAME?,arsenal,Fan MC buồn nhưng cũng chúc mừng Arsenal vô địch NHA,fan manchester city buồn nhưng cũng chúc mừng arsenal vô địch nha,2026-05-20T03:17:32Z,YouTube,#NAME?,0,0,0,,,1
1204,#NAME?,arsenal,Chúc mừng pháo. làm cho giải đấu bớt nhàm bởi thống trị của man xanh.,chúc mừng arsenal pháo. làm cho giải đấu bớt nhàm bởi thống trị của manchester city.,2026-05-20T03:17:02Z,YouTube,#NAME?,0,0,0,,,1
1205,#NAME?,arsenal,Năm nay Arsenal ẵm luôn NHA và C1 🤗,năm nay arsenal ẵm luôn nha và uefa champions league 🤗,2026-05-20T03:16:53Z,YouTube,#NAME?,0,0,0,,,1
1206,#NAME?,arsenal,Kq 1_1 là hên cho MC 😂,kq 1_1 là hên cho manchester city haha,2026-05-20T03:15:58Z,YouTube,#NAME?,0,0,2,,,0
1207,#NAME?,arsenal,Arsenal vô địch thật rồi ae ơi vui quá,arsenal vô địch thật rồi ae ơi vui quá,2026-05-20T03:15:13Z,YouTube,#NAME?,0,0,0,,,1
1208,#NAME?,arsenal,"Món quà ý nghĩa trước khi chia tay Premier League mà Pep dành cho Arteta vs Arsenal, khi mà ăn 1 món quá nhiều thì nên nghỉ để ăn món khác vs nhường lại món đó cho ng khác. Vẫn biết rằng Arsenal cũng chơi rất hay vs xứng đáng nhưng món quà này Pep cũng rất tinh tế vs khéo léo trao tặng.Cả làng cùng vui, chỉ Man đần là khổ😊","món quà ý nghĩa trước khi chia tay premier league mà pep dành cho arteta với arsenal, khi mà ăn 1 món quá nhiều thì nên nghỉ để ăn món khác với nhường lại món đó cho ng khác. vẫn biết rằng arsenal cũng chơi rất hay với xứng đáng nhưng món quà này pep cũng rất tinh tế với khéo léo trao tặng.cả làng cùng vui, chỉ man đần là khổ😊",2026-05-20T03:14:25Z,YouTube,#NAME?,0,0,0,,,1
1209,#NAME?,arsenal,"Ngoài Haaland ra cả đội Mancitty bán cho nhà cái.đm ,đá như đói ăn","ngoài haaland ra cả đội mancitty bán cho nhà cái.đm ,đá như đói ăn",2026-05-20T03:13:35Z,YouTube,#NAME?,0,1,2,,,0
1210,#NAME?,arsenal,bị bệnh,bị bệnh,2026-05-20T16:11:13Z,YouTube,#NAME?,0,0,2,,,0
1211,#NAME?,arsenal,Bou xứng đáng có 1 chiến thắng nó đá 1 chạm hay vcl,bou xứng đáng có 1 chiến thắng nó đá 1 chạm hay vcl,2026-05-20T03:12:43Z,YouTube,#NAME?,0,0,0,,,1
1212,#NAME?,arsenal,Bon mợt xứng đáng thắng trận này quá hay,bon mợt xứng đáng thắng trận này quá hay,2026-05-20T03:12:39Z,YouTube,#NAME?,0,0,0,,,1
1213,#NAME?,arsenal,Quá tuyệt vời 🎉🎉🎉🎉,quá tuyệt vời chúc mừng chúc mừng chúc mừng chúc mừng,2026-05-20T03:12:37Z,YouTube,#NAME?,0,0,0,,,1
1214,#NAME?,arsenal,"Bourne mouth đá chính ra hay hơn...
Man city áp lực vô địch...cuống chân quá rồi 🎉🎉🎉",bourne mouth đá chính ra hay hơn... man city áp lực vô địch...cuống chân quá rồi chúc mừng chúc mừng chúc mừng,2026-05-20T03:11:48Z,YouTube,#NAME?,0,0,0,,,1
1215,#NAME?,arsenal,"Một trận đấu có quá nhiều cảm xúc: Arsenal vui, Man city buồn còn Man đần thì cay 😄","một trận đấu có quá nhiều cảm xúc: arsenal vui, man city buồn còn man đần thì cay haha",2026-05-20T03:11:42Z,YouTube,#NAME?,0,0,0,,,1
1216,#NAME?,arsenal,Mặc dù rất thích mc nhưng muốn ara vô địch hơn:),mặc dù rất thích manchester city nhưng muốn ara vô địch hơn:),2026-05-20T03:11:37Z,YouTube,#NAME?,0,0,2,,,1
1217,#NAME?,arsenal,Gáy lên gáy nữa lên gáy to lên  😂😂😂 ăn 1 quả rồi về thủ đi 😂😂😂,gáy lên gáy nữa lên gáy to lên haha haha haha ăn 1 quả rồi về thủ đi haha haha haha,2026-05-20T03:10:46Z,YouTube,#NAME?,0,0,1,,,1
1218,#NAME?,arsenal,Fan liver chức mừng tân vương pháo thủ 🎉🎉🎉,fan liver chức mừng tân vương arsenal arsenal pháo thủ chúc mừng chúc mừng chúc mừng,2026-05-20T03:10:05Z,YouTube,#NAME?,0,0,0,,,1
1219,#NAME?,arsenal,Bóng đá là như thế một đội có thể vô địch 2-3 lần nhưng không thể vô địch tiếp tục như vậy tốt nhất không nên đá cứ chao cúp cho nhanh,bóng đá là như thế một đội có thể vô địch 2-3 lần nhưng không thể vô địch tiếp tục như vậy tốt nhất không nên đá cứ chao cúp cho nhanh,2026-05-20T03:09:27Z,YouTube,#NAME?,0,0,2,,,0
1220,#NAME?,arsenal,Chúc mừng Arsenal,chúc mừng arsenal,2026-05-20T03:08:54Z,YouTube,#NAME?,0,0,0,,,1
1221,#NAME?,arsenal,Cherky sao ko tâng bóng đi em,cherky sao không tâng bóng đi em,2026-05-20T03:08:09Z,YouTube,#NAME?,0,0,2,,,1
1222,#NAME?,arsenal,20 năm của tao ❤❤❤,20 năm của tao trái tim trái tim trái tim,2026-05-20T03:07:54Z,YouTube,#NAME?,0,0,2,,,1
1223,#NAME?,arsenal,Thủ của man chán nản thế 😊😊😊,thủ của man chán nản thế 😊😊😊,2026-05-20T03:07:48Z,YouTube,#NAME?,0,0,2,,,0
1224,#NAME?,arsenal,"Đội nào vô địch cũng được, cũng chúc mừng, ngoại trừ mu mc","đội nào vô địch cũng được, cũng chúc mừng, ngoại trừ mu manchester city",2026-05-20T03:07:47Z,YouTube,#NAME?,0,0,2,,,1
1225,#NAME?,arsenal,Hoà là quá may mắn cho Mc,hoà là quá may mắn cho manchester city,2026-05-20T03:07:33Z,YouTube,#NAME?,0,0,0,,,1
1226,#NAME?,arsenal,"giỏi thì vô địch nữa xem nào man city
pep đi nửa thì chỉ có nát",giỏi thì vô địch nữa xem nào man city pep đi nửa thì chỉ có nát,2026-05-20T03:07:08Z,YouTube,#NAME?,0,0,0,,,1
1227,#NAME?,arsenal,Tui không phải fan của Arsernal nhưng chúc mừng ARS và anh em fan ARS nha.,tui không phải fan của arsernal nhưng chúc mừng arsenal và anh em fan arsenal nha.,2026-05-20T03:07:05Z,YouTube,#NAME?,0,0,2,,,1
1228,#NAME?,arsenal,Arsenal đã không làm tôi thất vọng Fan được 22 ngày rồi thật là hạnh phúc,arsenal đã không làm tôi thất vọng fan được 22 ngày rồi thật là hạnh phúc,2026-05-20T03:06:24Z,YouTube,#NAME?,0,0,0,,,1
1229,#NAME?,arsenal,Chúc mừng phấn vô địch nhé🗿,chúc mừng arsenal phấn vô địch nhé🗿,2026-05-20T03:05:37Z,YouTube,#NAME?,0,0,0,,,1
1230,#NAME?,arsenal,Bon an ti gáy lên tuổi 😂😂😂,bon an ti gáy lên tuổi haha haha haha,2026-05-20T03:02:15Z,YouTube,#NAME?,0,0,2,,,0
1231,#NAME?,arsenal,Tạc ngay bức tượng cho thầy tê ta,tạc ngay bức tượng cho thầy tê ta,2026-05-20T03:02:09Z,YouTube,#NAME?,0,0,0,,,1
1232,#NAME?,arsenal,MC kể từ đây là cái tên khi Pep trọc rời đi sau trận đấu với Aston villa😂,manchester city kể từ đây là cái tên khi pep trọc rời đi sau trận đấu với aston villa haha,2026-05-20T03:02:01Z,YouTube,#NAME?,0,0,2,,,0
1233,#NAME?,arsenal,Cám ơn Bournemounth 😂,cám ơn bournemounth haha,2026-05-20T03:01:50Z,YouTube,#NAME?,0,0,2,,,0
1234,#NAME?,arsenal,Pháo Đần vô địch rồi,arsenal pháo đần vô địch rồi,2026-05-20T03:01:48Z,YouTube,#NAME?,0,1,1,,,1
1235,#NAME?,arsenal,bị bệnh,bị bệnh,2026-05-20T16:11:21Z,YouTube,#NAME?,0,0,2,,,0
1236,#NAME?,arsenal,"Tuy nằm nay về nhì nhưng vẫn kh trắng tay như năm ngoái 
Năm ngoái đúg là kiểu thay máu đh 
Năm s Pep kh còn dẫn dắt nữa haizz cũng khó khăn đấy
Hy vọng đh vào from là đc",tuy nằm nay về nhì nhưng vẫn không trắng tay như năm ngoái năm ngoái đúg là kiểu thay máu đh năm s pep không còn dẫn dắt nữa haizz cũng khó khăn đấy hy vọng đh vào from là được,2026-05-20T03:01:42Z,YouTube,#NAME?,0,0,2,,,0
1237,#NAME?,arsenal,Nay bourne mouth chơi hay hơn.,nay bourne mouth chơi hay hơn.,2026-05-20T03:01:05Z,YouTube,#NAME?,0,0,2,,,0
1238,#NAME?,arsenal,Bou sân nhà đá kinh thật sự,bou sân nhà đá kinh thật sự,2026-05-20T03:00:32Z,YouTube,#NAME?,0,0,2,,,0
1239,#NAME?,arsenal,Công nhận thằng Bournemouth này nó đá nét thiệt chứ...,công nhận thằng bournemouth này nó đá nét thiệt chứ...,2026-05-20T03:00:06Z,YouTube,#NAME?,0,0,2,,,0
1240,#NAME?,arsenal,quậy đi ae oi,quậy đi ae oi,2026-05-20T02:59:11Z,YouTube,#NAME?,0,0,2,,,0
1241,#NAME?,arsenal,"Fan MC hôm qua còn chê Arsenal thắng xấu xí, vẫn hơn đá đẹp mà suýt thua","fan manchester city hôm qua còn chê arsenal thắng xấu xí, vẫn hơn đá đẹp mà suýt thua",2026-05-20T02:58:49Z,YouTube,#NAME?,0,0,0,,,1
1242,#NAME?,arsenal,Anh em pháo thủ chuẩn bị long bào đi ăn mừng thôi 🎉🎉🎉❤😊,anh em arsenal arsenal pháo thủ chuẩn bị long bào đi ăn mừng thôi chúc mừng chúc mừng chúc mừng trái tim 😊,2026-05-20T02:58:34Z,YouTube,#NAME?,0,0,0,,,1
1243,#NAME?,arsenal,Anh em pháo thủ chuẩn bị long bào đi ăn mừng thôi 🎉🎉🎉❤😊,anh em arsenal arsenal pháo thủ chuẩn bị long bào đi ăn mừng thôi chúc mừng chúc mừng chúc mừng trái tim 😊,2026-05-20T02:58:20Z,YouTube,#NAME?,0,0,0,,,1
1244,#NAME?,arsenal,"công nhận mc nó ngu thật ae ạ
=))))",công nhận manchester city nó ngu thật ae ạ haha ),2026-05-20T02:58:15Z,YouTube,#NAME?,0,0,2,,,0
1245,#NAME?,arsenal,fan MU xin chúc mừng Arsenal rất xứng đáng vô địch mùa này ko ji phải bàn nữa.hy vọng mùa sau cũng hay như vậy,fan mu xin chúc mừng arsenal rất xứng đáng vô địch mùa này không ji phải bàn nữa.hy vọng mùa sau cũng hay như vậy,2026-05-20T02:58:05Z,YouTube,#NAME?,0,0,0,,,1
1246,#NAME?,arsenal,"Giống như 1 vở kịch buồn , MC diễn cả 2 vai , yêu thương trao về Arsenal , đớn đau MC nhận hết. Haha","giống như 1 vở kịch buồn , manchester city diễn cả 2 vai , yêu thương trao về arsenal , đớn đau manchester city nhận hết. haha",2026-05-20T02:57:29Z,YouTube,#NAME?,0,0,0,,,1
1247,#NAME?,arsenal,Pháo thủ năm nay ko thất thu,arsenal arsenal pháo thủ năm nay không thất thu,2026-05-20T02:55:07Z,YouTube,#NAME?,0,0,0,,,1
1248,#NAME?,arsenal,"Ô iraola này thấy hay phết , team bình thườg mà thấy đá mấy đội mạnh cầm bóg với thế trận ngag ngửa ,nhìu lúc thấy nó đá trên cơ lun. Cuối mùa này ô ra đi chắc hot lắm đây. Và chúc mừg pháo thủ 🎉🎉🎉🎉🎉","ô iraola này thấy hay phết , team bình thườg mà thấy đá mấy đội mạnh cầm bóg với thế trận ngag ngửa ,nhìu lúc thấy nó đá trên cơ lun. cuối mùa này ô ra đi chắc hot lắm đây. và chúc mừg arsenal arsenal pháo thủ chúc mừng chúc mừng chúc mừng chúc mừng chúc mừng",2026-05-20T02:54:31Z,YouTube,#NAME?,0,0,0,,,1
1249,#NAME?,arsenal,Đâu rồi.bọn anti fan đâu rồi..vào đây xem mc về nhì hộ bố cái kkkk,đâu rồi.bọn anti fan đâu rồi..vào đây xem manchester city về nhì hộ bố cái haha không,2026-05-20T02:54:11Z,YouTube,#NAME?,0,0,0,,,1
1250,#NAME?,arsenal,Bournemouth là đội có chuỗi bất bại dài nhất ngoại hạng Anh năm nay chứ đâu phải dạng xoàn.,bournemouth là đội có chuỗi bất bại dài nhất ngoại hạng anh năm nay chứ đâu phải dạng xoàn.,2026-05-20T02:52:52Z,YouTube,#NAME?,1,0,2,,,0
1251,#NAME?,arsenal,Fan mu chúc mừng các fan arenal,fan mu chúc mừng các fan arenal,2026-05-20T02:52:33Z,YouTube,#NAME?,0,0,0,,,1
1252,#NAME?,arsenal,"Chúc mừng đội bóng Manchester city tao ghét đã về nhì mong sau năm sau nó xuống hạng,pep Guardiola nó hết phép rồi nó thua rồi mừng quá","chúc mừng đội bóng manchester city tao ghét đã về nhì mong sau năm sau nó xuống hạng,pep guardiola nó hết phép rồi nó thua rồi mừng quá",2026-05-20T02:52:31Z,YouTube,#NAME?,0,0,2,,,0
1253,#NAME?,arsenal,ARS mua ngay Kroupi về nào ... ole ole ole ole,arsenal mua ngay kroupi về nào ... ole ole ole ole,2026-05-20T02:52:28Z,YouTube,#NAME?,0,0,0,,,1
1254,#NAME?,arsenal,MU vô địch mới xứng đáng nha vừa lòng máy huyền thoại mu,mu vô địch mới xứng đáng nha vừa lòng máy huyền thoại mu,2026-05-20T02:51:08Z,YouTube,#NAME?,0,0,2,,,0
1255,#NAME?,arsenal,Có ai còn giữ tấm ảnh cổ động kinh MC uống chai nước Logo Arsenal k 😂,có ai còn giữ tấm ảnh cổ động kinh manchester city uống chai nước logo arsenal không haha,2026-05-20T02:51:04Z,YouTube,#NAME?,0,0,2,,,1
1256,#NAME?,arsenal,Pháo ngốc vd mẹ r,arsenal pháo ngốc vd mẹ r,2026-05-20T02:50:57Z,YouTube,#NAME?,0,0,1,,,1
1257,#NAME?,arsenal,"Đá dưới chân, cảm giác bán độ","đá dưới chân, cảm giác bán độ",2026-05-20T02:50:47Z,YouTube,#NAME?,0,0,2,,,0
1258,#NAME?,arsenal,"2:02 khoảng cách này đứng 1 chỗ nó đệm bóng còn lên trời,hôm bữa Đại Nhân u17 chạy xuống tốc độ cao đệm lên trời tụi nó chửi thằng nhỏ 😢","<time> khoảng cách này đứng 1 chỗ nó đệm bóng còn lên trời,hôm bữa đại nhân u17 chạy xuống tốc độ cao đệm lên trời tụi nó chửi thằng nhỏ buồn",2026-05-20T02:50:01Z,YouTube,#NAME?,0,0,2,,,0
1259,#NAME?,arsenal,"Chúc mừng Manchester city đã về nhì,mong là năm sau nó xuống hạng","chúc mừng manchester city đã về nhì,mong là năm sau nó xuống hạng",2026-05-20T02:50:00Z,YouTube,#NAME?,0,0,2,,,0
1260,#NAME?,arsenal,Phép trọc nhận biết mình hết bài nên bỏ của chạy lấy người.,phép trọc nhận biết mình hết bài nên bỏ của chạy lấy người.,2026-05-20T02:49:21Z,YouTube,#NAME?,0,0,2,,,0
1261,#NAME?,arsenal,Chúc mừng fan của asenal,chúc mừng fan của asenal,2026-05-20T02:47:38Z,YouTube,#NAME?,0,0,0,,,1
1262,#NAME?,arsenal,"😂,,","haha ,,",2026-05-20T02:47:03Z,YouTube,#NAME?,0,0,2,,,0
1263,#NAME?,arsenal,"Fan Arsenal trân trọng cảm ơn  Bournemout, cảm ơn các bạn rất nhiều","fan arsenal trân trọng cảm ơn bournemout, cảm ơn các bạn rất nhiều",2026-05-20T02:44:49Z,YouTube,#NAME?,0,0,0,,,1
1264,#NAME?,arsenal,Chúc mừng thằng đệ Arteta,chúc mừng thằng đệ arteta,2026-05-20T02:44:25Z,YouTube,#NAME?,0,0,0,,,1
1265,#NAME?,arsenal,Chúc mừng ars lên ngôi vương🎉,chúc mừng arsenal lên ngôi vương chúc mừng,2026-05-20T02:43:00Z,YouTube,#NAME?,0,0,0,,,1
1266,#NAME?,arsenal,"Nhường pháo cái cúp bọn anh no rồi hhhh,mùa này bú nhẹ 2 cúp lại còn được mấy thằng đệ MU, liver,chè nâng bi đánh cho mấy thằng phấn đào đái ra máu sống trong lo sợ đến tận vòng 37 mùa sau bọn anh sẽ lại thống trị thôi các đệ cứ theo anh nâng bi cùng nhau giã phấn đào nhé ok","nhường arsenal pháo cái cúp bọn anh no rồi hh,mùa này bú nhẹ 2 cúp lại còn được mấy thằng đệ mu, liver,chè nâng bi đánh cho mấy thằng arsenal arsenal phấn đào đái ra máu sống trong lo sợ đến tận vòng 37 mùa sau bọn anh sẽ lại thống trị thôi các đệ cứ theo anh nâng bi cùng nhau giã arsenal arsenal phấn đào nhé ok",2026-05-20T02:42:27Z,YouTube,#NAME?,0,0,0,,,1
1267,#NAME?,arsenal,Dè de 🎉🎉🎉,dè de chúc mừng chúc mừng chúc mừng,2026-05-20T02:42:13Z,YouTube,#NAME?,0,0,2,,,0
1268,#NAME?,arsenal,Năm sau Ars nên thua họ 2 trận ở 2 lượt để cảm ơn vì đã cản bước MC😂,năm sau arsenal nên thua họ 2 trận ở 2 lượt để cảm ơn vì đã cản bước manchester city haha,2026-05-20T02:41:09Z,YouTube,#NAME?,0,0,2,,,0
1269,#NAME?,arsenal,Pep chia tay MC và trao cúp để tri ân Asenal .Tui fan MC chúc mừng Asenal 🎉,pep chia tay manchester city và trao cúp để tri ân asenal .tui fan manchester city chúc mừng asenal chúc mừng,2026-05-20T02:39:57Z,YouTube,#NAME?,0,0,2,,,0
1270,#NAME?,arsenal,Ko phải fan nhueng vẫn chúc mừng Asn,không phải fan nhueng vẫn chúc mừng arsenal,2026-05-20T02:39:01Z,YouTube,#NAME?,0,0,0,,,1
1271,#NAME?,arsenal,Chúc mừng Ars của tôi,chúc mừng arsenal của tôi,2026-05-20T02:38:14Z,YouTube,#NAME?,0,0,0,,,1
1272,#NAME?,arsenal,end game,end game,2026-05-20T02:36:24Z,YouTube,#NAME?,0,0,2,,,0
1273,#NAME?,arsenal,Ae Pháo thủ gáy lên nào,ae arsenal arsenal pháo thủ gáy lên nào,2026-05-20T02:36:05Z,YouTube,#NAME?,0,0,0,,,1
1274,#NAME?,arsenal,Mc ko gáy nữa ak,manchester city không gáy nữa ak,2026-05-20T02:35:44Z,YouTube,#NAME?,0,0,2,,,0
1275,#NAME?,arsenal,Mc đá ngày càng ngu,manchester city đá ngày càng ngu,2026-05-20T02:34:14Z,YouTube,#NAME?,0,0,2,,,0
1276,#NAME?,arsenal,anh phú anh phú 😂😂,anh phú anh phú haha haha,2026-05-20T02:34:11Z,YouTube,#NAME?,0,0,0,,,1
1277,#NAME?,arsenal,❤❤❤,trái tim trái tim trái tim,2026-05-20T02:33:19Z,YouTube,#NAME?,0,0,2,,,0
1278,#NAME?,arsenal,Chuc mừng nhà pháo nha,chuc mừng nhà arsenal pháo nha,2026-05-20T02:33:03Z,YouTube,#NAME?,0,0,0,,,1
1279,#NAME?,arsenal,Fan chè đây chức mừng ae pháo thủ. Mấy thằng anti đâu hết rồi nhỉ. Nói pháo thua vòng cuối mà chưa j tự bắn vào  chân luôn ak😂😂😂,fan chè đây chức mừng ae arsenal arsenal pháo thủ. mấy thằng anti đâu hết rồi nhỉ. nói arsenal pháo thua vòng cuối mà chưa j tự bắn vào chân luôn ak haha haha haha,2026-05-20T02:31:07Z,YouTube,#NAME?,0,0,0,,,1
1280,#NAME?,arsenal,"Tôi là BLV Xuân Mai
Mé t cứ tưởng là lời giới thiệu mời ca sĩ nhí Xuân Mai 9x lên sân khấu vậy",tôi là bình luận viên xuân mai mé t cứ tưởng là lời giới thiệu mời ca sĩ nhí xuân mai 9x lên sân khấu vậy,2026-05-20T02:30:44Z,YouTube,#NAME?,0,0,2,,,0
1281,#NAME?,arsenal,Lần đầu tiên 2h sáng thức dậy để cỗ vũ cho 1 đội bournemouth tầm trung😂. Đá vs MC như vậy thì có vé EU là xứng đáng nhé Bou… Chúc mừng Arsenal và Arteta 🎉🎉,lần đầu tiên 2h sáng thức dậy để cỗ vũ cho 1 đội bournemouth tầm trung haha . đá với manchester city như vậy thì có vé eu là xứng đáng nhé bou… chúc mừng arsenal và arteta chúc mừng chúc mừng,2026-05-20T02:29:05Z,YouTube,#NAME?,0,0,0,,,1
1282,#NAME?,arsenal,Bou đá ép Mc như con,bou đá ép manchester city như con,2026-05-20T02:28:57Z,YouTube,#NAME?,0,0,2,,,0
1283,#NAME?,arsenal,"Thề luôn , k ngủ được 🎉🎉🎉 đã quá ae Gooner ơiii 🎉🎉","thề luôn , không ngủ được chúc mừng chúc mừng chúc mừng đã quá ae gooner ơii chúc mừng chúc mừng",2026-05-20T02:28:39Z,YouTube,#NAME?,0,0,0,,,1
1284,#NAME?,arsenal,MC bây giờ mới hiểu cảm giác của Liverpoll các mùa trước kkkk❤❤,manchester city bây giờ mới hiểu cảm giác của liverpoll các mùa trước haha không trái tim trái tim,2026-05-20T02:25:40Z,YouTube,#NAME?,0,0,2,,,0
1285,#NAME?,arsenal,"Từ giờ hết dc gọi là Phấn Đào rồi, ko dc trêu bạn nữa rồi 😂","từ giờ hết được gọi là arsenal arsenal phấn đào rồi, không được trêu bạn nữa rồi haha",2026-05-20T02:24:40Z,YouTube,#NAME?,0,0,2,,,1
1286,#NAME?,arsenal,Bon mượt thật :v,bon mượt thật :v,2026-05-20T02:23:07Z,YouTube,#NAME?,0,0,2,,,0
1287,#NAME?,arsenal,Bou dứt điểm tốt thì họ đã ăn 3 trái rồi 😂😂😂,bou dứt điểm tốt thì họ đã ăn 3 trái rồi haha haha haha,2026-05-20T02:22:42Z,YouTube,#NAME?,2,0,2,,,0
1288,#NAME?,arsenal,❤❤🎉,trái tim trái tim chúc mừng,2026-05-20T02:22:24Z,YouTube,#NAME?,0,0,2,,,0
1289,#NAME?,arsenal,22 năm mới được trở lại làm fan Phấn Đào 😅,22 năm mới được trở lại làm fan arsenal arsenal phấn đào haha,2026-05-20T02:21:52Z,YouTube,#NAME?,0,0,0,,,1
1290,#NAME?,arsenal,Chúc mừng arsenal 🎉,chúc mừng arsenal chúc mừng,2026-05-20T02:21:34Z,YouTube,#NAME?,0,0,0,,,1
1291,#NAME?,arsenal,Hà lan trận này chọc khe nhiều pha phải nói hết nc chấm,hà lan trận này chọc khe nhiều pha phải nói hết nc chấm,2026-05-20T02:21:30Z,YouTube,#NAME?,0,0,2,,,0
1292,#NAME?,arsenal,2222 xuân mai -  hải thanh  mê hai ô blv 🔥🔥🔥🔥,2222 xuân mai - hải thanh mê hai ô bình luận viên cháy cháy cháy cháy,2026-05-20T02:21:30Z,YouTube,#NAME?,0,0,2,,,0
1293,#NAME?,arsenal,BOURNEMOUTH đáng ra phải thắng trận này. Họ đá hay hơn Man city,bournemouth đáng ra phải thắng trận này. họ đá hay hơn man city,2026-05-20T02:21:10Z,YouTube,#NAME?,0,0,2,,,0
