id,video_id,topic,text,clean_text,created_at,source,source_item_id,like_count,reply_count,final_is_relevant,final_manual_label
107,UgzP3KEQiAU-TOfY4P54AaABAg,iphone17series,So với giá vàng thì ip 17prm còn rẻ chán,so với giá vàng thì iphone iphone iphone iphone 17 pro max còn rẻ chán,2026-04-27T23:26:51Z,YouTube,9kTzY4OtmMQ,0,0,1,0
108,UgxxaJRr78zOC2POlSp4AaABAg,iphone17series,"Mua cái niềm tin mặc định, tốt","mua cái niềm tin mặc định, tốt",2026-04-22T09:36:36Z,YouTube,9kTzY4OtmMQ,0,0,1,0
109,UgwbS9MqVDOt_qHuuaJ4AaABAg,iphone17series,"Vẫn đang dùng 17prm, đúng là ko có gì để chê sao mất giá dc 😂","vẫn đang dùng iphone iphone iphone 17 pro max, đúng là không có gì để chê sao mất giá được haha",2026-04-18T09:37:55Z,YouTube,9kTzY4OtmMQ,1,0,1,0
110,UgwR3eAn2VdBDNsT2pJ4AaABAg,iphone17series,"Mình dư 1 con 17 màu tím mua ở viettel nguyên seal,chưa khui lỡ mua xong đổi í lên 17pro cần pass lại , 22tr600","mình dư 1 con 17 màu tím mua ở viettel nguyên seal,chưa khui lỡ mua xong đổi í lên 17pro cần pass lại , 22tr600",2026-04-15T13:27:03Z,YouTube,9kTzY4OtmMQ,0,0,1,2
111,UgxUFsm0vX1fnT38fnF4AaABAg,iphone17series,"17 pro đỉnh vcl ,mấy nhỏ gọn mà vẫn đầy đủ chức năng vẫn mạnh ,cam vẫn ngon phụ kiện ê hề ..","iphone 17 pro đỉnh vcl ,mấy nhỏ gọn mà vẫn đầy đủ chức năng vẫn mạnh ,cam vẫn ngon phụ kiện ê hề ..",2026-04-15T07:23:06Z,YouTube,9kTzY4OtmMQ,0,0,1,0
112,UgwaS9gOGNFcCtHYEwF4AaABAg,iphone17series,"Tháng 11 mua con 17 thường 25tr, đến bây giờ gần nửa năm rùi vẫn 24tr4, giảm chưa tới 1 triệu :)) tự nhiên thấy cũng hời 🤣","tháng 11 mua con 17 thường 25 triệu, đến bây giờ gần nửa năm rùi vẫn 24tr4, giảm chưa tới 1 triệu haha tự nhiên thấy cũng hời haha",2026-04-10T01:13:34Z,YouTube,9kTzY4OtmMQ,1,1,1,0
113,UgzuYUxVLImnpzJqsMp4AaABAg,iphone17series,Chưa thấy năm nào mà iphone mới ra được vài tháng mà lại bị người dùng rao bán lại nhiều như 17 pro max năm nay😂,chưa thấy năm nào mà iphone mới ra được vài tháng mà lại bị người dùng rao bán lại nhiều như iphone iphone 17 pro max năm nay haha,2026-04-09T11:32:15Z,YouTube,9kTzY4OtmMQ,5,2,1,1
114,UgwHZAl7hJdTict9ySx4AaABAg,iphone17series,母として、妻として、そして一人の女性として…年齢に関係なく大切にされたい気持ちは変わらないんですね。,母として、妻として、そして一人の女性として…年齢に関係なく大切にされたい気持ちは変わらないんですね。,2026-04-09T02:55:46Z,YouTube,9kTzY4OtmMQ,0,0,0,2
115,UgyLU0KkIB2__Bt8RVR4AaABAg,iphone17series,"Tầm này mua iphone air lại ngon, giá rẻ hơn, form mới hơn iphone 17 mà hiệu năng tổng thể tốt hơn.","tầm này mua iphone air lại ngon, giá rẻ hơn, form mới hơn iphone 17 mà hiệu năng tổng thể tốt hơn.",2026-04-06T14:10:48Z,YouTube,9kTzY4OtmMQ,0,0,1,1
116,UgzFCWs8RXOQ4sW2Oqx4AaABAg,iphone17series,Sút 17 22tr7,sút 17 22tr7,2026-04-05T15:25:10Z,YouTube,9kTzY4OtmMQ,0,0,1,2
117,UgwVKTasegBNFh4Dkpp4AaABAg,iphone17series,đang xài 17 prm đợi 18 ra rồi lại lên đời,đang xài iphone iphone iphone 17 pro max đợi 18 ra rồi lại lên đời,2026-04-03T23:49:59Z,YouTube,9kTzY4OtmMQ,0,0,1,2
118,UgwDeN5Dem82X-mQnSZ4AaABAg,iphone17series,Thời buổi kinh tế ảm đạm như hiện tại thì con ip mua mới phải xài từ  ba tới bốn năm,thời buổi kinh tế ảm đạm như hiện tại thì con iphone mua mới phải xài từ ba tới bốn năm,2026-04-03T20:28:54Z,YouTube,9kTzY4OtmMQ,0,0,1,2
119,Ugxws03J9GMZOFbckbN4AaABAg,iphone17series,Vì nó ko bị ế như android 😂😂,vì nó không bị ế như android haha haha,2026-04-03T16:58:29Z,YouTube,9kTzY4OtmMQ,0,0,1,0
120,UgweWAgznHwOI4yKACJ4AaABAg,iphone17series,17 lên shoppe mua 23 nhiều khi về 22tr kìa,17 lên shoppe mua 23 nhiều khi về 22 triệu kìa,2026-04-03T14:19:25Z,YouTube,9kTzY4OtmMQ,0,0,1,2
121,UgyalQZD-ToxgZ5P45B4AaABAg,iphone17series,"Hôm nọ cuối tháng 3 thì iPhone 16prm giá còn 29.990k , giờ lại lên ⬆️ giá cũ . Chưa kịp mua mới bực./?","hôm nọ cuối tháng 3 thì iphone iphone iphone iphone 16 pro max giá còn 29.990k , giờ lại lên ⬆️ giá cũ . chưa kịp mua mới bực./?",2026-04-03T13:58:27Z,YouTube,9kTzY4OtmMQ,2,2,0,2
122,UgxdaxLNCXJivkb1zcx4AaABAg,iphone17series,"Có ai dùng 17 Pro Max cái phần chỉnh âm thanh và độ sáng màn hình. 
Từ 0-40% thì nó tăng chậm vãi độ sáng hay loa gì cũng dậy nhưng từ 40% lên 100% thì nó lại tăng đều sáng và to lên rõ rệt.",có ai dùng iphone iphone 17 pro max cái phần chỉnh âm thanh và độ sáng màn hình. từ 0-40% thì nó tăng chậm vãi độ sáng hay loa gì cũng dậy nhưng từ 40% lên 100% thì nó lại tăng đều sáng và to lên rõ rệt.,2026-04-03T11:32:00Z,YouTube,9kTzY4OtmMQ,3,1,1,2
123,UgxkyGKgLdjtRixBzr14AaABAg,iphone17series,"Cứ gì Iphone. Mấy con Samsung cũ năm nay như S24U, S25U cũng đứng giá khá lâu mà. Ko bị tụt nhanh như S23U thời trc","cứ gì iphone. mấy con samsung cũ năm nay như s24u, s25u cũng đứng giá khá lâu mà. không bị tụt nhanh như s23u thời trc",2026-04-03T06:07:39Z,YouTube,9kTzY4OtmMQ,0,0,1,2
124,Ugzpg8c77NziJs7UlhJ4AaABAg,iphone17series,"có ai mua đâu kk, dồn về 16prm lên 33tr rui","có ai mua đâu haha , dồn về iphone iphone iphone 16 pro max lên 33 triệu rui",2026-04-03T03:45:25Z,YouTube,9kTzY4OtmMQ,1,3,1,1
125,Ugwtn76vIIuwoXbGxIF4AaABAg,iphone17series,xiết chặt hàng xách tay nên giữ giá thôi,xiết chặt hàng xách tay nên giữ giá thôi,2026-04-03T03:13:08Z,YouTube,9kTzY4OtmMQ,0,0,0,2
126,UgzHk4K7461Rd23NFeV4AaABAg,iphone17series,"Theo tôi đến iphon18 thì 17 nó mới hạ giá , nó giờ ko cạnh tranh về doanh thu nữa , vì vật liệu cao","theo tôi đến iphon18 thì 17 nó mới hạ giá , nó giờ không cạnh tranh về doanh thu nữa , vì vật liệu cao",2026-04-03T02:45:45Z,YouTube,9kTzY4OtmMQ,0,0,1,2
127,UgxcU3ye_emFb9rzuop4AaABAg,iphone17series,Ip air là tốt nhất. Cứ đạp đi,iphone air là tốt nhất. cứ đạp đi,2026-04-03T02:30:39Z,YouTube,9kTzY4OtmMQ,0,1,1,0
128,UgzqUxwMMi-7e1nCaMp4AaABAg,iphone17series,Giá linh kiện ram chip thế giới tăng thì giữ giá cũng là bth hơn mọi năm,giá linh kiện ram chip thế giới tăng thì giữ giá cũng là bth hơn mọi năm,2026-04-03T01:45:53Z,YouTube,9kTzY4OtmMQ,1,0,0,2
129,UgyosZB_t5YMMG13JFV4AaABAg,iphone17series,Giờ là tháng 4. Nửa năm nửa là ra iphone mới mà giá vẫn cao,giờ là tháng 4. nửa năm nửa là ra iphone mới mà giá vẫn cao,2026-04-03T01:07:16Z,YouTube,9kTzY4OtmMQ,3,0,1,1
130,UgwnSZj-ydSYSNQfGst4AaABAg,iphone17series,Mình từng định mua ip air nhưng sau khi dùng thử thì thấy vấn đề 1 loa khó chịu v còn vấn đề pin và cam thì ổn nên thôi vẫn quay xe sang 17pro 😅,mình từng định mua iphone air nhưng sau khi dùng thử thì thấy vấn đề 1 loa khó chịu v còn vấn đề pin và cam thì ổn nên thôi vẫn quay xe sang 17pro haha,2026-04-02T22:48:12Z,YouTube,9kTzY4OtmMQ,0,0,1,0
131,UgzWkV4vx2WJmLAGDIV4AaABAg,iphone17series,"Iphone 17 thường 120hz, ước mơ của mình sao bao năm, mình cần ip đê làm máy phụ đi làm, ip pro quá nặng, 17 thường 120hz là đỉnh nhất nhà apple với mình 😂😂😂","iphone 17 thường 120hz, ước mơ của mình sao bao năm, mình cần iphone đê làm máy phụ đi làm, iphone pro quá nặng, 17 thường 120hz là đỉnh nhất nhà apple với mình haha haha haha",2026-04-02T20:37:54Z,YouTube,9kTzY4OtmMQ,2,2,1,0
132,UgyZDJxMI-ygPG8nXkh4AaABAg,iphone17series,Vừa lụm ip air 21990 trên shoppe gian hàng của apple luôn hôm 1/4. Ngon quá k cưỡng đc 😂,vừa lụm iphone air 21990 trên shoppe gian hàng của apple luôn hôm 1/4. ngon quá không cưỡng được haha,2026-04-02T18:07:45Z,YouTube,9kTzY4OtmMQ,1,2,0,2
133,UgzPVpGBLCgAwRdnXvF4AaABAg,iphone17series,năm nay tỉ giá tăng cao + giá lk bán dẫn tăng 300%,năm nay tỉ giá tăng cao + giá lk bán dẫn tăng 300%,2026-04-02T15:07:00Z,YouTube,9kTzY4OtmMQ,2,0,0,2
134,UgzZyagkQJS2Xn08mfd4AaABAg,iphone17series,iPhone 17 bên Viettel có 19990,iphone 17 bên viettel có 19990,2026-04-02T14:38:47Z,YouTube,9kTzY4OtmMQ,0,2,1,2
135,Ugx9Yg0TioS7lAQ4j4x4AaABAg,iphone17series,Xài dòng Ultra của mấy hãng Android  mới thấy dòng pro và promax của apple chỉ là cái tên không hơn ko kém 😂,xài dòng ultra của mấy hãng android mới thấy dòng pro và promax của apple chỉ là cái tên không hơn không kém haha,2026-04-02T14:02:37Z,YouTube,9kTzY4OtmMQ,1,7,1,1
136,UgykA2AZDOsHa5p78A94AaABAg,iphone17series,Năm nay thật bất ngờ là mấy con đt TQ giờ mắc hơn cả iPhone,năm nay thật bất ngờ là mấy con đt tq giờ mắc hơn cả iphone,2026-04-02T13:56:36Z,YouTube,9kTzY4OtmMQ,1,1,1,2
137,UgxmupZXdKsFs7eyi7d4AaABAg,iphone17series,"Mua ip rồi nhiều khi dùng cảm thấy tuổi  quá, giá tiền thì đắt mà dùng để giải trí và nhắn tin mạng xã hội cùng lúc thì nó ko có. Nên cuối cùng mua thêm con ss noet 20utral để làm máy phụ, mà ai dè lại thành ra dùng nó làm máy sử dụng hàng ngày, chỉ dùng ip thay thế nó khi sạc PIN","mua iphone rồi nhiều khi dùng cảm thấy tuổi quá, giá tiền thì đắt mà dùng để giải trí và nhắn tin mạng xã hội cùng lúc thì nó không có. nên cuối cùng mua thêm con ss noet 20utral để làm máy phụ, mà ai dè lại thành ra dùng nó làm máy sử dụng hàng ngày, chỉ dùng iphone thay thế nó khi sạc pin",2026-04-02T13:53:55Z,YouTube,9kTzY4OtmMQ,1,9,1,1
138,UgyGQuEIa9ccp4Tgd5N4AaABAg,iphone17series,Vừa lụm con 17 quá ngon,vừa lụm con 17 quá ngon,2026-04-02T13:49:46Z,YouTube,9kTzY4OtmMQ,4,5,1,0
139,UgxsIccO5rRjc9v7kdd4AaABAg,iphone17series,Con x9 giờ tăng giá bằng con x9 pro luôn à. Hoảng,con x9 giờ tăng giá bằng con x9 pro luôn à. hoảng,2026-04-02T13:40:01Z,YouTube,9kTzY4OtmMQ,0,2,0,2
140,UgxHyTuxZbPAsybZFtl4AaABAg,iphone17series,"cảm ơn các bạn đã giúp đạp giá con air, múc đc giá 24 thấy thơm quá, dùng phê vc","cảm ơn các bạn đã giúp đạp giá con air, múc được giá 24 thấy thơm quá, dùng phê vc",2026-04-02T12:32:10Z,YouTube,9kTzY4OtmMQ,1,8,0,2
141,Ugxi8YY_PHb1eUW2RoB4AaABAg,iphone17series,1:30 đù. Bản 17pro max 512g giá ở VN cao thế 😳 tôi mua bên Đài Loan giá 49k Đài tệ (49000 x 830 = 40tr670 rẻ hơn gần 4tr),<time> đù. bản 17pro max 512g giá ở vn cao thế 😳 tôi mua bên đài loan giá 49k đài tệ (49000 x 830 = 40tr670 rẻ hơn gần 4 triệu),2026-04-02T12:16:42Z,YouTube,9kTzY4OtmMQ,0,2,1,1
142,UgyFdndTE4729MT0O0V4AaABAg,iphone17series,"Đồng VND suy giảm, SSD với RAM tăng thì nó vẫn giữ giá thôi","đồng vnd suy giảm, ssd với ram tăng thì nó vẫn giữ giá thôi",2026-04-02T12:16:30Z,YouTube,9kTzY4OtmMQ,0,3,0,2
143,UgzBiyvK8J-vU9l0b7V4AaABAg,iphone17series,"Có ai nhớ thời điểm giữa 2023 không, ip 14 pro max giảm tụt quần chỉ còn khoảng 25~26tr tùy đại lý, giờ chuyện đó chắc ko còn xảy ra nữa 😂","có ai nhớ thời điểm giữa 2023 không, iphone 14 pro max giảm tụt quần chỉ còn khoảng 25~26 triệu tùy đại lý, giờ chuyện đó chắc không còn xảy ra nữa haha",2026-04-02T12:09:22Z,YouTube,9kTzY4OtmMQ,0,1,0,2
144,Ugx6lNchKVimTgcMk-B4AaABAg,iphone17series,giá cao,giá cao,2026-04-02T12:08:56Z,YouTube,9kTzY4OtmMQ,0,0,1,1
145,UgxFbq6HYXYHpYJr6yl4AaABAg,iphone17series,"15, 16 Pro Max có màu mới đâu má ???","15, iphone iphone 16 pro max có màu mới đâu má ???",2026-04-02T11:58:33Z,YouTube,9kTzY4OtmMQ,2,3,0,2
146,UgyjyYFhR_qUNhbXjjp4AaABAg,iphone17series,*_Vì iPhone giữ giá như con gái vậy_* 😶,*_vì iphone giữ giá như con gái vậy_* biểu cảm trung tính,2026-04-02T11:52:55Z,YouTube,9kTzY4OtmMQ,4,2,1,2
147,UgzP9hMT7vP8rJIQYNl4AaABAg,iphone17series,giá ram giá ssd tăng như điên thế chưa tăng giá là may 😂,giá ram giá ssd tăng như điên thế chưa tăng giá là may haha,2026-04-02T11:51:30Z,YouTube,9kTzY4OtmMQ,28,9,0,2
148,UgxPEU5tHGjyk3kuExN4AaABAg,iphone17series,"Tại vì nó đột phá về ngoại hình hơn những dòng trước,ai nhìn sẽ biết là 17 pro max đời mới nhất của IPhone","tại vì nó đột phá về ngoại hình hơn những dòng trước,ai nhìn sẽ biết là iphone iphone 17 pro max đời mới nhất của iphone",2026-04-02T11:49:20Z,YouTube,9kTzY4OtmMQ,2,2,1,0
149,UgxfQFZeygQk9-B8uT94AaABAg,iphone17series,16pm con 33 noi chi 17 pm :)),16pm con 33 noi chi 17 pm haha,2026-04-02T11:43:48Z,YouTube,9kTzY4OtmMQ,2,3,1,2
150,UgyphZsyGLAI5Xivf1B4AaABAg,iphone17series,Chủ yếu do thời thế thay đổi không tăng là may,chủ yếu do thời thế thay đổi không tăng là may,2026-04-02T11:32:00Z,YouTube,9kTzY4OtmMQ,0,0,0,2
151,UgzMuNbxfws1xnQQDz54AaABAg,iphone17series,cho em hỏi anh chị tuyển dụng content creators công nghệ có nhận intern fresher ko ạ,cho em hỏi anh chị tuyển dụng content creators công nghệ có nhận intern fresher không ạ,2026-04-02T11:29:46Z,YouTube,9kTzY4OtmMQ,0,1,0,2
152,UgwyAELdMDGSsohlXJx4AaABAg,iphone17series,"Hồi tết mua con 17 24,2tr, chờ sau tết mà nó ko giảm","hồi tết mua con 17 24,2 triệu, chờ sau tết mà nó không giảm",2026-04-02T11:29:31Z,YouTube,9kTzY4OtmMQ,1,2,1,1
153,UgxVJJKoQfzLVcs2Yup4AaABAg,iphone17series,Anh xem giá ở đâu oke thế ạ,anh xem giá ở đâu oke thế ạ,2026-02-26T18:37:44Z,YouTube,lM4r1H16pzM,0,1,0,2
154,UgwhWrntK4Ld8JjU6e54AaABAg,iphone17series,"Mới múc con 17 xanh lá xô, siêu ưng. Từ Xs lên quá là khác bọt","mới múc con 17 xanh lá xô, siêu ưng. từ xs lên quá là khác bọt",2026-02-25T12:48:56Z,YouTube,lM4r1H16pzM,2,0,1,0
155,Ugwi6jh87dGYbrdziYR4AaABAg,iphone17series,"Iphone chất lượng ngày càng kém , pin thì quá yếu , phần mềm thì lỗi tè le","iphone chất lượng ngày càng kém , pin thì quá yếu , phần mềm thì lỗi tè le",2026-02-25T02:59:53Z,YouTube,lM4r1H16pzM,0,0,1,1
156,UgzkeQkCaCHaFscutpd4AaABAg,iphone17series,Nói chứ iphone 17 23tr mà full option 120hz với chip mới thì còn gì bằng mấy ẻm 3 cam làm gì cho nặng túi,nói chứ iphone 17 23 triệu mà full option 120hz với chip mới thì còn gì bằng mấy ẻm 3 cam làm gì cho nặng túi,2026-02-24T10:51:25Z,YouTube,lM4r1H16pzM,0,0,1,0
157,Ugw_SVvkIsEI0VHZfdh4AaABAg,iphone17series,Air mà hồi xưa mua 32tr giờ còn 23tr thì xanh rờn nhưng mà chấp nhận 1 cam thì phải lọc ảnh nhiều hơn tí,air mà hồi xưa mua 32 triệu giờ còn 23 triệu thì xanh rờn nhưng mà chấp nhận 1 cam thì phải lọc ảnh nhiều hơn tí,2026-02-24T10:50:30Z,YouTube,lM4r1H16pzM,0,0,0,2
158,Ugzv-hC-1aqx-ayNHdJ4AaABAg,iphone17series,17 thường năm nay ngon thật sự màn 120Hz là đủ xài 3 4 năm không chán,17 thường năm nay ngon thật sự màn 120hz là đủ xài 3 4 năm không chán,2026-02-24T10:50:03Z,YouTube,lM4r1H16pzM,0,1,1,0
159,UgzMhT1zgc4izD2j_-54AaABAg,iphone17series,Sau Tết mới là thời điểm chuẩn để mua đúng rồi mấy a cứ nôn nóng mua sớm giờ nhìn sale sau Tết lại tiếc,sau tết mới là thời điểm chuẩn để mua đúng rồi mấy a cứ nôn nóng mua sớm giờ nhìn sale sau tết lại tiếc,2026-02-24T10:48:27Z,YouTube,lM4r1H16pzM,2,0,0,2
160,Ugwfk3R845tWHliVxbN4AaABAg,iphone17series,Giá pro max vẫn cứng quá trời giảm có 3% so với lúc ra mắt mà muốn mua quá nhưng mà ngân sách không cho phép,giá pro max vẫn cứng quá trời giảm có 3% so với lúc ra mắt mà muốn mua quá nhưng mà ngân sách không cho phép,2026-02-24T10:48:05Z,YouTube,lM4r1H16pzM,0,0,1,1
161,UgysOZmkYfZ3IYa0nUJ4AaABAg,iphone17series,Có ông bạn mua air từ ngày đầu giờ ngồi than vãn mà không biết an ủi sao luôn,có ông bạn mua air từ ngày đầu giờ ngồi than vãn mà không biết an ủi sao luôn,2026-02-24T10:47:32Z,YouTube,lM4r1H16pzM,0,1,0,2
162,Ugy-CocFmswqyvzx-td4AaABAg,iphone17series,Nghe nói iphone Air tụt giá 28% sau 5 tháng mà muốn rén nhưng 23tr thì hời thật sự,nghe nói iphone air tụt giá 28% sau 5 tháng mà muốn rén nhưng 23 triệu thì hời thật sự,2026-02-24T10:43:48Z,YouTube,lM4r1H16pzM,0,0,0,2
163,UgzHfe97v3lrjDDJocR4AaABAg,iphone17series,"Mua ngay iPhone 17 series và iPhone Air đủ màu, đủ dung luợng, giá tốt nhất tại CellphoneS: https://cellphones.com.vn/mobile/apple/iphone-17.html?utm_source=pr&utm_medium=FA&utm_campaign=mobile/apple/iphone-17.html_19092025","mua ngay iphone 17 series và iphone air đủ màu, đủ dung luợng, giá tốt nhất tại cellphones: <url>",2025-09-21T13:20:24Z,YouTube,8ebSndexki0,6,1,1,2
164,UgwFYiWCEEumHW29a5x4AaABAg,iphone17series,"vừa mua new hôm 6/5 cảm nhận của mình là tất cả đểu ổn, ngoại trừ pin khá đuối 😅 tụt như tụt quần (chắc do ios)","vừa mua new hôm 6/5 cảm nhận của mình là tất cả đểu ổn, ngoại trừ pin khá đuối haha tụt như tụt quần (chắc do ios)",2026-05-10T04:50:12Z,YouTube,8ebSndexki0,0,0,1,2
165,Ugy4Fasit13hs0QColp4AaABAg,iphone17series,Pin chỉ hơn 3000mah. Thì có ổn ko ạ,pin chỉ hơn 3000mah. thì có ổn không ạ,2026-04-30T04:38:15Z,YouTube,8ebSndexki0,0,0,1,2
166,Ugya5OHn5JXxf6mHOz54AaABAg,iphone17series,lp người giới thiệu ko hiễu nhiều giới chuyên môn đã giấu thì trời mới bít kk,lp người giới thiệu không hiễu nhiều giới chuyên môn đã giấu thì trời mới bít haha,2026-03-29T12:30:26Z,YouTube,8ebSndexki0,0,0,0,2
167,UgzY3I3Wkge4xgr_nRZ4AaABAg,iphone17series,Đang dùng 15 thường đây này 😂😂,đang dùng 15 thường đây này haha haha,2026-03-01T13:25:52Z,YouTube,8ebSndexki0,0,0,0,2
168,UgzA-yU4c1BZHmAYIC54AaABAg,iphone17series,Ok cảm ơn bạn đã chia sẻ rất hữu ích mình sẽ đoi vài tháng nữa giá này còn chưa hợp lý.,ok cảm ơn bạn đã chia sẻ rất hữu ích mình sẽ đoi vài tháng nữa giá này còn chưa hợp lý.,2026-01-18T11:28:20Z,YouTube,8ebSndexki0,0,0,1,1
169,UgzCuFoRtm_TsBSAkkl4AaABAg,iphone17series,Vứt mẹ cái cam góc rộng đổi cam tele thì ngon,vứt mẹ cái cam góc rộng đổi cam tele thì ngon,2026-01-14T15:31:38Z,YouTube,8ebSndexki0,0,0,1,1
170,UgwKjsHz4xQsMQAr5rV4AaABAg,iphone17series,Mới đổi từ 16pls lên 17. Máy rất khoẻ và mượt. Nhưng nóng gấp đôi so với 16pls lúc chơi game ! Nên pin tụt rất nhanh!,mới đổi từ 16pls lên 17. máy rất khoẻ và mượt. nhưng nóng gấp đôi so với 16pls lúc chơi game ! nên pin tụt rất nhanh!,2026-01-08T03:21:58Z,YouTube,8ebSndexki0,1,0,1,2
171,Ugxc4B_-b44Tlt8gjoN4AaABAg,iphone17series,Muốn mua tím mà k mua đc. Đành mua xanh dương 😢,muốn mua tím mà không mua được. đành mua xanh dương buồn,2025-12-29T06:04:36Z,YouTube,8ebSndexki0,0,0,1,2
172,UgyYDSm7reQjIVebK1B4AaABAg,iphone17series,Sao ad mua được iphone demo,sao ad mua được iphone demo,2025-11-14T13:46:42Z,YouTube,8ebSndexki0,0,1,1,2
173,UgynqR6-9THcivef0wB4AaABAg,iphone17series,Tốt làm,tốt làm,2025-11-11T13:41:59Z,YouTube,8ebSndexki0,0,0,0,2
174,Ugz-c2ZuCLp9doFkz-J4AaABAg,iphone17series,"đây, sau hơn 1 tháng rồi đây, giá tốt hơn rất rất nhiều đâu 😂😂","đây, sau hơn 1 tháng rồi đây, giá tốt hơn rất rất nhiều đâu haha haha",2025-11-08T15:44:50Z,YouTube,8ebSndexki0,1,5,1,1
175,UgzdSY6KTWEdbtAjwex4AaABAg,iphone17series,Đm video xàm lol. Kêu tháng 10 giảm. Giờ tháng 11 r vẫn 25 củ. Ngu thì im mẹ mày mồm lại. Dự vs chả đoán. Xàm cặc :))),đm video xàm lol. kêu tháng 10 giảm. giờ tháng 11 r vẫn 25 triệu. ngu thì im mẹ mày mồm lại. dự với chả đoán. xàm cặc haha,2025-11-07T01:49:40Z,YouTube,8ebSndexki0,0,0,1,1
176,UgxRvdm_nhVNSxcOL6N4AaABAg,iphone17series,hien tai 25 trieu :)) la giam duc hua,hien tai 25 trieu haha la giam duc hua,2025-11-06T01:10:03Z,YouTube,8ebSndexki0,0,0,1,1
177,Ugy9cAC0sRjqYe7cRM14AaABAg,iphone17series,Hồi mới ra bao nhiêu nhỉ giờ thấy 25 tr,hồi mới ra bao nhiêu nhỉ giờ thấy 25 triệu,2025-10-27T12:26:20Z,YouTube,8ebSndexki0,0,0,1,2
178,UgwG8T1HHhs-rautmn14AaABAg,iphone17series,"Chắc ko mua 17 ắ nếu muốn tầm 17 này mua 16 pro đc rồi tha bỏ thêm tiền mua 17 pro oke hơn
E vô xem lại apple trên shoppe màu bạc chưa có hàng luôn mê màu này chứ màu cam thì hàng đầy nhưng ko thấy đẹp",chắc không mua 17 ắ nếu muốn tầm 17 này mua iphone 16 pro được rồi tha bỏ thêm tiền mua iphone 17 pro oke hơn e vô xem lại apple trên shoppe màu bạc chưa có hàng luôn mê màu này chứ màu cam thì hàng đầy nhưng không thấy đẹp,2025-10-13T01:47:32Z,YouTube,8ebSndexki0,0,1,1,1
179,Ugwl1_WpcWiZxGhsxrB4AaABAg,iphone17series,4:07 Có nhầm lẫn gì không shop?,<time> có nhầm lẫn gì không shop?,2025-10-07T06:53:58Z,YouTube,8ebSndexki0,0,1,0,2
180,Ugy2fXiXcBYmXLZspbF4AaABAg,iphone17series,"I came from the 16 pro and got the iPhone 17 in black, it's a huge upgrade. worth the upgrade. I feel like the 17 is underrated but now a lot of people are realizing it's theeeee best baseline model in the 17 line up to get - especially for the price.","i came from the iphone 16 pro and got the iphone 17 in black, it's a huge upgrade. worth the upgrade. i feel like the 17 is underrated but now a lot of people are realizing it's thee best baseline model in the 17 line up to get - especially for the price.",2025-10-05T21:35:44Z,YouTube,8ebSndexki0,4,1,0,2
181,Ugxx4UkjQpetUhJgty94AaABAg,iphone17series,Màu tím này quá đẹp luôn,màu tím này quá đẹp luôn,2025-10-05T02:00:15Z,YouTube,8ebSndexki0,2,1,1,0
182,UgyFt6lr26PxC_RAeJF4AaABAg,iphone17series,cậu này nói thừa,cậu này nói thừa,2025-10-04T17:57:29Z,YouTube,8ebSndexki0,0,0,0,2
183,UgzryoDi5SktUtCphWR4AaABAg,iphone17series,"17 thường rất đáng mua
( chỉ cắt giảm nhẹ từ 17 Pro )",17 thường rất đáng mua ( chỉ cắt giảm nhẹ từ iphone 17 pro ),2025-10-02T01:12:44Z,YouTube,8ebSndexki0,1,0,1,0
184,UgziSrmZAvzL48VZjo14AaABAg,iphone17series,tầm 20tr mà ngon,tầm 20 triệu mà ngon,2025-10-01T14:28:05Z,YouTube,8ebSndexki0,0,0,1,0
185,UgxNjppWzcqtyWOmeUt4AaABAg,iphone17series,"Nhin tất cả cũng OK ,mỗi viên thuốc mà ko thay đổi, nhìn chối thật, như kiểu cắm đt lộn ngược ý...","nhin tất cả cũng ok ,mỗi viên thuốc mà không thay đổi, nhìn chối thật, như kiểu cắm đt lộn ngược ý...",2025-09-30T16:09:23Z,YouTube,8ebSndexki0,0,0,1,2
186,UgxcA-fkHl7MWKLSuH94AaABAg,iphone17series,đợi iPhone 20 ra mới mua luôn,đợi iphone 20 ra mới mua luôn,2025-09-30T12:20:26Z,YouTube,8ebSndexki0,0,0,0,2
187,UgznmpKSbv6ObtGDs-x4AaABAg,iphone17series,"27/09/2025 09:07 GMT+7

iPhone 17 gặp lỗi nghiêm trọng, Apple chưa hẹn ngày sửa

 Chịu khó lùa gà nào anh em nhà táo","27/09/2025 <time> gmt+7 iphone 17 gặp lỗi nghiêm trọng, apple chưa hẹn ngày sửa chịu khó lùa gà nào anh em nhà táo",2025-09-28T15:16:11Z,YouTube,8ebSndexki0,0,1,1,1
188,UgzNV1QTrspa-Mwpj9R4AaABAg,iphone17series,"anh em cứ đi xem 17 nha, mình lo múc con 16 ahihi","anh em cứ đi xem 17 nha, mình lo múc con 16 ahihi",2025-09-27T14:58:52Z,YouTube,8ebSndexki0,0,0,1,2
